,sent,item
1315,"You can view a sample of the online pay stub by following this link to http://hrweb.enron.com/, click on Payroll Services and then on Payroll Forms.","['http://hrweb.enron.com/,']"
1316,"See "" Labor <http://www.newsbytes.com/news/01/167083.html Department To Share Data With Monster.Com.""",['http://www.newsbytes.com/news/01/167083.html']
1317,"See "" Dress for Success <http://www.ctfa.org/final.pdf .""",['http://www.ctfa.org/final.pdf']
1318,Rick Buy Rick Buy -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1319,"See "" Hotel <http://allafrica.com/stories/200110080090.html Warned On Labour Policy.""",['http://allafrica.com/stories/200110080090.html']
1320,"See "" Revolt On Horizon <http://allafrica.com/storeis/printable/200109070354.html .""",['http://allafrica.com/storeis/printable/200109070354.html']
1321,ISC Customer Care Group http://rc.enron.com/survey/survey_1.asp?id=000000000000515,['http://rc.enron.com/survey/survey_1.asp?id=000000000000515']
1322,Goodrich Sells Partial Interest in GOM Assets <http://w!,['http://w!']
1323,?Calpine Corp.: http://www.calpine.com ?????,['http://www.calpine.com']
1324,Visit his website at: http://www.IwoJima.com .,['http://www.IwoJima.com']
1325,"See "" Act Evens <http://www.gov.on.ca/LAB/ann/01-33e.htm Playing Field.""",['http://www.gov.on.ca/LAB/ann/01-33e.htm']
1326,Shelley -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1327,"See "" Labour Group Protests <http://www.koreaherald.co.kr/SITE/data/html_dir/2001/07/23/200107230037.asp .""",['http://www.koreaherald.co.kr/SITE/data/html_dir/2001/07/23/200107230037.asp']
1328,Visit our home page at http://www.bestfares.com.,['http://www.bestfares.com.']
1329,"See "" DOL <http://www.access.gpo.gov/su_docs/aces/aces140.html Alien Registration.""",['http://www.access.gpo.gov/su_docs/aces/aces140.html']
1330,<mailto:tnesales@ipgdirect.com <http://www.ipgdirect.com,['http://www.ipgdirect.com']
1331,http://cgi.zdnet.com/slink?166139 Ten tips to help you attain CRM ROI.,['http://cgi.zdnet.com/slink?166139']
1332,Call Jonathan Long at 704.377.4100 or visit: http://www.ventureworx.com to learn more.,['http://www.ventureworx.com']
1333,?Pacific Gas and Electric Co.: http://www.pge.com ?,['http://www.pge.com']
1334,- Tom Bray http://opinionjournal.com/columnists/tbray/?id=95001697 : Bush is against tax hikes.,['http://opinionjournal.com/columnists/tbray/?id=95001697']
1335,US Airways World Wide Web address: http://www.usairways.com,['http://www.usairways.com']
1336,"See "" House Defeats <http://www.hrc.org/newsreleases/2001/010925dcdp.asp Amendment.""",['http://www.hrc.org/newsreleases/2001/010925dcdp.asp']
1337,New subscribers may sign up here: http://newsletters.belointeractive.com Enjoy the rest of the season!,['http://newsletters.belointeractive.com']
1338,Visit the website at <http://www.eerfa.com for more information or to make a donation.,['http://www.eerfa.com']
1339,See http://www.umich.edu/~benefits for additional information.,['http://www.umich.edu/~benefits']
1340,Please click on the link below for a Happy Hour invitation from APB and True Quote http://www.truequote.com/news/happyhour.htm,['http://www.truequote.com/news/happyhour.htm']
1341,Register online at www.moneyshow.com or call 800/970-4355.,['www.moneyshow.com']
1342,The Weather Channel http://www.weather.com/maps/geography/africaandmiddleeast/afghanistanforecast_large.html has a map to prove it.,['http://www.weather.com/maps/geography/africaandmiddleeast/afghanistanforecast_large.html']
1343,http://www.allposters.com/email/posterclub.asp?change=266553&Email=mcuilla@enron.com,['http://www.allposters.com/email/posterclub.asp?change=266553&Email=mcuilla@enron.com']
1344,http://cdw01.cdnow.com/Click?q=83-U-EXQYJi_uSY8vWtHj8AptVBpsRR ......................................................................,['http://cdw01.cdnow.com/Click?q=83-U-EXQYJi_uSY8vWtHj8AptVBpsRR']
1345,Find the forms on your intranet site or at home.enron.com <http://home.enron.com .,['http://home.enron.com']
1346,"See "" 2001 <http://www.icftu.org/displaydocument.asp?Language=EN&Index=991213340 Maternity Protection Campaign Kit.""",['http://www.icftu.org/displaydocument.asp?Language=EN&Index=991213340']
1347,"See "" EEOC <http://www.eeoc.gov/press/8-8-01html Settles Suit Against Arizona Company.""",['http://www.eeoc.gov/press/8-8-01html']
1348,http://www.encompassventures.com Atlas Venture Names Entrepreneur as Venture Partner mail?,['http://www.encompassventures.com']
1349,<http://4at2.com/email_domains/hag/0001/final/images/spacer.gif <http://4at2.com/email_domains/hag/0001/final/images/spacer.gif Tips & Tricks Cutting out just a few little steps now can save you heaps of time in the long run.,"['http://4at2.com/email_domains/hag/0001/final/images/spacer.gif', 'http://4at2.com/email_domains/hag/0001/final/images/spacer.gif']"
1350,Just visit us at: http://meto.81832.com,['http://meto.81832.com']
1351,<http://www.4at2.com/email_domains/hag/0087/final/images/black_section_space.gif powerOne?,['http://www.4at2.com/email_domains/hag/0087/final/images/black_section_space.gif']
1352,-Mark http://www.colonize.com/warp/index.html,['http://www.colonize.com/warp/index.html']
1353,We joined SF carshare ( www.sfcarshare.org ) and used a car for the first time this past weekend.,['www.sfcarshare.org']
1354,http://www.littler.com - hipaa handout.doc,['http://www.littler.com']
1355,Please access XMS at <http://xms.enron.com . ?,['http://xms.enron.com']
1356,Enron's Web site is http://www.enron.com.,['http://www.enron.com.']
1357,This Reuters http://famulus.msnbc.com/FamulusIntl/reuters12-18-023115.asp dispatch suggests not.,['http://famulus.msnbc.com/FamulusIntl/reuters12-18-023115.asp']
1358,http://documents.advancedclearing.com/117729.3001.0.118,['http://documents.advancedclearing.com/117729.3001.0.118']
1359,http://go2.travelocity.com/Click?q=76-vSM7InBUA_rLChMsMdxgqA24DIpm2KqdXXL3LAsiPejR This Year Everyone Wins Gold in Utah!,['http://go2.travelocity.com/Click?q=76-vSM7InBUA_rLChMsMdxgqA24DIpm2KqdXXL3LAsiPejR']
1360,Visit http://www.asme.org/membershipdrive/ for complete campaign details.,['http://www.asme.org/membershipdrive/']
1361,- Tunku Varadarajan http://opinionjournal.com/columnists/tvaradarajan/?id=95001729 : Opposition to political correctness goes too far.,['http://opinionjournal.com/columnists/tvaradarajan/?id=95001729']
1362,"See "" German Federal <http://www.bundesarbeitsgericht.de/ Labour Court Ruling.""",['http://www.bundesarbeitsgericht.de/']
1363,"See "" OECD <http://www.oecd.org/media/release/ChapIV-EO69a.htm Calls For Fiscal And Other Reforms To Offset Higher Spending On Aging Populations.""",['http://www.oecd.org/media/release/ChapIV-EO69a.htm']
1364,http://cdw01.cdnow.com/Click?q=ec-MHsXQVyT3gt5uPJ1VqGFYEqgGsRR Get New Music Now!,['http://cdw01.cdnow.com/Click?q=ec-MHsXQVyT3gt5uPJ1VqGFYEqgGsRR']
1365,"See "" Colombia <http://sg.news.yahoo.com/010608/8/tnl1.html Hit By Huge Protests.""",['http://sg.news.yahoo.com/010608/8/tnl1.html']
1366,"See "" NJ <http://www.state.nj.us/governor/news/p10716b.html Tax Law.""",['http://www.state.nj.us/governor/news/p10716b.html']
1367,"http://www.reasoning.com Colubris Networks Adds Yves Sicard as COO, Legal Counsel mail?",['http://www.reasoning.com']
1368,http://www.nyiso.com/topics/articles/news_releases/power_alert_wp.pdf ?,['http://www.nyiso.com/topics/articles/news_releases/power_alert_wp.pdf']
1369,Click here <http://209.247.159.93/scottrade/qt/refer.asp to tell your friends about this exciting FREE service.,['http://209.247.159.93/scottrade/qt/refer.asp']
1370,"The Bollinger Foundation is a unique foundation dedicated to assisting families who have lost one or more of their parents and where one of the worked in the field of community development, public housing or economic development http://www.cued.org/bollinger/ .",['http://www.cued.org/bollinger/']
1371,http://209.128.100.202/delltest/2500.html http://209.128.100.202/delltest/2550.html,"['http://209.128.100.202/delltest/2500.html', 'http://209.128.100.202/delltest/2550.html']"
1372,http://www.removeyou.com/ The 21st = Century Solution.,['http://www.removeyou.com/']
1373,Check the eSource training page at http://esource.enron.com/training.doc for additional training sessions and vendor presentations http://esource.enron.com,"['http://esource.enron.com/training.doc', 'http://esource.enron.com']"
1374,Attached a link to the bill http://www.leginfo.ca.gov/pub/bill/asm/ab_1151-1200/ab_1156_bill_20000830_enro lled.pdf,['http://www.leginfo.ca.gov/pub/bill/asm/ab_1151-1200/ab_1156_bill_20000830_enro']
1375,<http://tm0.com/americanexpress/sbct.cgi?s=86351074&i=462260&m=2&d=2291427 P.S.,['http://tm0.com/americanexpress/sbct.cgi?s=86351074&i=462260&m=2&d=2291427']
1376,? http://www.topica.com/partner/tag01? ==================================================================,['http://www.topica.com/partner/tag01?']
1377,"View guidelines and the submission form at http://www.spe.org/spe/cda/views/events/eventMaster/0,1470,1648_2194_108046,00.html.","['http://www.spe.org/spe/cda/views/events/eventMaster/0,1470,1648_2194_108046,00.html.']"
1378,I will have first draft by wed. -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1379,The hourly indexes have been posted; check out our Web site at www.tradersnewspower.com.,['www.tradersnewspower.com.']
1380,"See "" Workers To Vote <http://www.ananova.com/business/story/sm_418884html On Union Recognition.""",['http://www.ananova.com/business/story/sm_418884html']
1381,"Please see web site for further details,www.BPFin.org.",['www.BPFin.org.']
1382,Personal Finance Features <http://www.smartmoney.com/framework/images/spacer.gif Now What?,['http://www.smartmoney.com/framework/images/spacer.gif']
1383,Call 704.377.4100 or visit us online at http://www.ventureworx.com to discover how.,['http://www.ventureworx.com']
1384,www.sweepsclub.com/r/?i=2051920773&m=2555719&c=[coid] 1.,['www.sweepsclub.com/r/?i=2051920773&m=2555719&c=[coid]']
1385,"Pay Increase Still In Works <http://allafrica.com/stories/printable/200106250461.html .""",['http://allafrica.com/stories/printable/200106250461.html']
1386,"For more information, visit www.desert-crossing.com We look forward to seeing you at the Desert Crossing Shippers Meeting next week!",['www.desert-crossing.com']
1387,http://phero.81832.com/ 30 Day Money Back Guarantee!,['http://phero.81832.com/']
1388,Click here: http://www.vegasinsider.com/vlinks/2/63/vegasletter0824.cgi 4.),['http://www.vegasinsider.com/vlinks/2/63/vegasletter0824.cgi']
1389,http://cdw01.cdnow.com/Click?q=16-T_rjI4c1yOlgiWJDiP4u43If7RRR ......................................................................,['http://cdw01.cdnow.com/Click?q=16-T_rjI4c1yOlgiWJDiP4u43If7RRR']
1390,Please go to http://www.electionintegrity.com/home/g349.cfm to sign your letter to Al Gore right now.,['http://www.electionintegrity.com/home/g349.cfm']
1391,Click here: http://enews.buy.com/cgi-bin5/flo?y=eE610BC8et0Blu04pH0Aq All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eE610BC8et0Blu04pH0Aq']
1392,Pittsburgh Tribune-Review FFL Columnist http://www.triblive.com ?,['http://www.triblive.com']
1393,http://offer.omahasteaks.com/cgi-bin4/flo?y=eNcG0BdpkJ0GRj0dQv0AW 4 (16 oz.),['http://offer.omahasteaks.com/cgi-bin4/flo?y=eNcG0BdpkJ0GRj0dQv0AW']
1394,So register online at http://events.venturewire.com prior to July 20 and pay only $99.,['http://events.venturewire.com']
1395,Read about it at http://www.einsight.com.,['http://www.einsight.com.']
1396,For more information www.investmentexpo.com.,['www.investmentexpo.com.']
1397,"Love, The Californians _________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com",['http://explorer.msn.com']
1398,"For our industry coverage and hourly, daily and term indexes, log on to http://www.tradersnewspower.com ? ?",['http://www.tradersnewspower.com']
1399,- Amy Finnerty http://opinionjournal.com/taste/?id=95001746 : The ordeal of entrance exams for 11-year-olds.,['http://opinionjournal.com/taste/?id=95001746']
1400,"A wholly owned subsidiary of Enron, Enron Communications can be found on the web at www.enron.net.",['www.enron.net.']
1401,http://www.energynewslive.com This website deserves to be bookmarked on your desktop.,['http://www.energynewslive.com']
1402,. . http://auburn.nu/board/display.cgi?read=236745,['http://auburn.nu/board/display.cgi?read=236745']
1403,http://etcsurvey.corp.enron.com/wi/p0810709/i.asp?r=19958&s=JJWVDHUB&l=9,['http://etcsurvey.corp.enron.com/wi/p0810709/i.asp?r=19958&s=JJWVDHUB&l=9']
1404,Download it for FREE at http://www.real.com <* <* <* <* <* <* <* <* <* <* <* <* <* <* <* <* <* <* <* <* 5.,['http://www.real.com']
1405,Check out the current issue of The Wall Street Journal Classroom Edition now online at http://wsjclassroomedition.com You received this e-mail as a valued subscriber of The Wall Street Journal.,['http://wsjclassroomedition.com']
1406,These and more are all available for preorder now <http://email.bn.com/cgi-bin6/flo?y=hFVU0EUb180Bvf0FIL0Ao .,['http://email.bn.com/cgi-bin6/flo?y=hFVU0EUb180Bvf0FIL0Ao']
1407,Popularlink Team http://www.popularlink.com,['http://www.popularlink.com']
1408,?PG&E Corp.: http://www.pgecorp.com ?,['http://www.pgecorp.com']
1409,Visit Credit Security <http://capitalone.bfi0.com/Y0RH0615AF777B32BD76 .,['http://capitalone.bfi0.com/Y0RH0615AF777B32BD76']
1410,"http://www.amazon.com Sincerely, Amazon.com Holiday Team We hope you enjoyed receiving this message.",['http://www.amazon.com']
1411,Click here: http://enews.buy.com/cgi-bin5/flo?y=eEr80DwlK30Bls087A0AC All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eEr80DwlK30Bls087A0AC']
1412,Get your free @yahoo.com address at http://mail.yahoo.com,['http://mail.yahoo.com']
1413,"See "" Limited <http://www.rabble.ca/in_cahoots.shtnl?x=1771 Collective Bargaining Rights.""",['http://www.rabble.ca/in_cahoots.shtnl?x=1771']
1414,Information on the project can be obtained through the Enron intranet at http://sap.enron.com and by contacting Business Unit representatives currently working with the project.,['http://sap.enron.com']
1415,Visit http://www.bcentral.com to drive your business forward.,['http://www.bcentral.com']
1416,The groups intend to keep a list of each politician's position on the pledge on the Internet at http://www.turn.org and http://www.consumerwatchdog.org.,"['http://www.turn.org', 'http://www.consumerwatchdog.org.']"
1417,"See "" Employment <http://www.governo.it/sez_dossier_nuovi/100giorni/direttiva_relazione.html Contract Reform.""",['http://www.governo.it/sez_dossier_nuovi/100giorni/direttiva_relazione.html']
1418,Read our Privacy Policy http://www.houstonpress.com/about/privacy_policy.html,['http://www.houstonpress.com/about/privacy_policy.html']
1419,The hearing will be in room 112. http://www.sen.ca.gov/htbin/testbin/noframe_raudio,['http://www.sen.ca.gov/htbin/testbin/noframe_raudio']
1420,"http://www.metrika.com American Computer Experience Adds Mike Russell as CFO, COO mail?",['http://www.metrika.com']
1421,Click here: http://enews.buy.com/cgi-bin5/flo?y=eFGC0DwlK30Btz04pH0Au All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eFGC0DwlK30Btz04pH0Au']
1422,<http://www.rigzone.com/images/spacer.gif Upcoming Oil & Ga!,['http://www.rigzone.com/images/spacer.gif']
1423,"To make your contribution, please click on http://home.enron.com and click on the United Way link.",['http://home.enron.com']
1424,"See "" Migrant <http://sg.news.yahoo.com/010923/3/1id4u.html Workers To Register.""",['http://sg.news.yahoo.com/010923/3/1id4u.html']
1425,<http://e-meetings.wcom.com/images/blah.gif ?,['http://e-meetings.wcom.com/images/blah.gif']
1426,"See "" Elder <http://www1.opm.gov/wrkfam/index1.htm Care Becomes Growing Business Concern.""",['http://www1.opm.gov/wrkfam/index1.htm']
1427,http://verify.yahoo.com/v/recv?109e3 You may be asked to sign in first.,['http://verify.yahoo.com/v/recv?109e3']
1428,"See "" Student Protests <http://www.ananova.com/news/story/sm_411357.html Teacher Strike Plan.""",['http://www.ananova.com/news/story/sm_411357.html']
1429,"See "" Employee <http://news.findlaw.com/legalnews/s/20011002/attackparamedic.html Fired For Helping Victims.""",['http://news.findlaw.com/legalnews/s/20011002/attackparamedic.html']
1430,Thanks I will look at it tonight -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1431,For more headlines please visit www.rtumble.com.,['www.rtumble.com.']
1432,<http://g-images.amazon.com/images/G/01/delivers/horizi.gif We hope you enjoyed receiving this newsletter.,['http://g-images.amazon.com/images/G/01/delivers/horizi.gif']
1433,"See "" NAFTA Chapter 22 <http://www.newswire.ca/releases/August2001/01/c6626.html .""",['http://www.newswire.ca/releases/August2001/01/c6626.html']
1434,"See "" Teachers Call For <http://allafrica.com/stories/200110080076html Increase.""",['http://allafrica.com/stories/200110080076html']
1435,"In the future, you will be able to access Enron in Action through the new Community Relations web site at http://cr.enron.com and find out all of the information you have grown accustomed to.",['http://cr.enron.com']
1436,<http://carpoint.msn.com/Vip/TrimSel/Lexus/IS%20300/2001.asp Ready to Buy?,['http://carpoint.msn.com/Vip/TrimSel/Lexus/IS%20300/2001.asp']
1437,http://mkm.corp.enron.com We are currently in the process of moving the system from the UK to our clustered servers in Houston.,['http://mkm.corp.enron.com']
1438,<http://images1.postdirect.com/master-images/111759/spacer.gif,['http://images1.postdirect.com/master-images/111759/spacer.gif']
1439,Sarsh -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1440,"http://info.sen.ca.gov/pub/bill/sen/sb_0001-0050/sbx1_1_bill_20010423_amended_ sen.pdf Chris Micheli, Esq.",['http://info.sen.ca.gov/pub/bill/sen/sb_0001-0050/sbx1_1_bill_20010423_amended_']
1441,Search the Alumni Directory <https://www.bus.utexas.edu/MOR . ?,['https://www.bus.utexas.edu/MOR']
1442,"See "" Unemployment Insurance Claims On The Rise <http://www.dol.gov/dol/opa/public/media/press/eta/ui/eta2001168.htm .""",['http://www.dol.gov/dol/opa/public/media/press/eta/ui/eta2001168.htm']
1443,Unleaded http://www.carrfut.com/research/Energy1/unlded93.pdf,['http://www.carrfut.com/research/Energy1/unlded93.pdf']
1444,<http://www.orbitz.com/App/ViewMyStuff We look forward to assisting with your future travel planning.,['http://www.orbitz.com/App/ViewMyStuff']
1445,http://www.changes.com/1015allv1.html These Last Minute Jamaica rates are for arrivals within 14 days.,['http://www.changes.com/1015allv1.html']
1446,Visit http://www.killerwebconcepts.com/freeeasydetect Now!,['http://www.killerwebconcepts.com/freeeasydetect']
1447,"See "" Greek <http://sg.biz.yahoo.com/010608/8/ttzk.html Aviation Union May Strike.""",['http://sg.biz.yahoo.com/010608/8/ttzk.html']
1448,http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cOA0Ah Make a lasting holiday impression this year.,['http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cOA0Ah']
1449,"See "" EC Green Paper <http://www.bmck.com/gel/articles/CSR%20Green%20Paper.doc .""",['http://www.bmck.com/gel/articles/CSR%20Green%20Paper.doc']
1450,Click Reel Time <http://www.forestweb.com/editorial/analyst/reeltime/reeltime.10.16.01.pdf to download.,['http://www.forestweb.com/editorial/analyst/reeltime/reeltime.10.16.01.pdf']
1451,Check it out at www.lexingtonnet.com/tomatoes/creators/index.htm Bob,['www.lexingtonnet.com/tomatoes/creators/index.htm']
1452,"He may be a risky start in Week 11.</FONT </FONT <BR <BR <A HREF=""http://football22!",['http://football22!']
1453,345 ------------------------------------------------------ Adam's Mark Hotels & Resorts www.adamsmark.com ------------------------------------------------------,['www.adamsmark.com']
1454,Click here: http://enews.buy.com/cgi-bin5/flo?y=eEst0DwlK30Bls04pH0AD All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eEst0DwlK30Bls04pH0AD']
1455,Your site can be reached from <http://fantasy.sportsline.com FB10SP,['http://fantasy.sportsline.com']
1456,http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6 4 (8 oz.),['http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6']
1457,"See "" Vets <http://allafrica.com/stories/200106050305.html ' Farm Siege.""",['http://allafrica.com/stories/200106050305.html']
1458,http://www.evlogix.com Seurat Appoints Two Managing Directors mail?,['http://www.evlogix.com']
1459,"Sincerely, InvestorPlace.com http://investorplace.com",['http://investorplace.com']
1460,Visit <http://www.bus.utexas.edu/news/magazine/cnotes/ .,['http://www.bus.utexas.edu/news/magazine/cnotes/']
1461,"See "" Mental Health Coverage <http://news.excite.com/news/pr/010801/dc-asa-health-parity .""",['http://news.excite.com/news/pr/010801/dc-asa-health-parity']
1462,"To learn more, click here http://home.enron.com.",['http://home.enron.com.']
1463,New Starwood Preferred Guests must join online at http://spg.0mm.com/sta119004 and in doing so will be automatically registered.,['http://spg.0mm.com/sta119004']
1464,The new location is http://ersys.corp.enron.com.,['http://ersys.corp.enron.com.']
1465,http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cPf0AL 3.,['http://offer.omahasteaks.com/cgi-bin4/flo?y=eNHg0BdpkJ0GKs0cPf0AL']
1466,http://go2.travelocity.com/Click?q=a9-IlqqQpUhJeeYjlNU2StpvdkdksRR Happy Travels!,['http://go2.travelocity.com/Click?q=a9-IlqqQpUhJeeYjlNU2StpvdkdksRR']
1467,Visit <http://www.= bestfares.com .,['http://www.=']
1468,See all our top cruise deals <http://expedia.cq0.net/r/default.asp?R=0000193be000ca23d&rfrr=-1412 !,['http://expedia.cq0.net/r/default.asp?R=0000193be000ca23d&rfrr=-1412']
1469,See www.green-e.org - 1999 Verification.doc,['www.green-e.org']
1470,CapacityCenter.com <http://www.capacitycenter.com has been delivering timely information to its customers for over two years.,['http://www.capacitycenter.com']
1471,'s website is www.avanticorp.com.,['www.avanticorp.com.']
1472,http://espn.go.com/nfl/news/2000/1114/877559.html?? ?,['http://espn.go.com/nfl/news/2000/1114/877559.html??']
1473,A link to the voting survey will also be available at www.haasweek.net each week.,['www.haasweek.net']
1474,http://click.jcrew.com/cgi-bin8/flo?y=eFrD0Sgo10B3I0IMc0Ai the latest - we show you the outfits.,['http://click.jcrew.com/cgi-bin8/flo?y=eFrD0Sgo10B3I0IMc0Ai']
1475,DB http://www.enronoffline.com http://www.1400smith.com,"['http://www.enronoffline.com', 'http://www.1400smith.com']"
1476,http://news.economist.com/cgi-bin1/flo?y=eRp0UBQN0T70pV50AL Economist.com privacy policy http://news.economist.com/cgi-bin1/flo?y=eRp0UBQN0T70pV80AO,"['http://news.economist.com/cgi-bin1/flo?y=eRp0UBQN0T70pV50AL', 'http://news.economist.com/cgi-bin1/flo?y=eRp0UBQN0T70pV80AO']"
1477,a Watch CNN or log on to http://CNN.com /AOL Keyword: CNN for the latest news.,['http://CNN.com']
1478,Agip to Begin Exploration of Second Block in the Caspian Sea <http://www.rigzone.com/news/article.asp?a_id=28!,['http://www.rigzone.com/news/article.asp?a_id=28!']
1479,"See "" Hotel Manager Sues Helmsley <http://news.findlaw.com/ap_stories/other/1110/6-5-2001/20010605072419800.ht ml .""",['http://news.findlaw.com/ap_stories/other/1110/6-5-2001/20010605072419800.ht']
1480,"See "" Car Strike <http://news.com.au/common/story_page/0,4057,2498495%5E2%5E%5Enbv,00.html .""","['http://news.com.au/common/story_page/0,4057,2498495%5E2%5E%5Enbv,00.html']"
1481,CapacityCenter.com <http://www.capacitycenter.com has the only complete database of all the transaction information and other pipeline statistics available in the marketplace.,['http://www.capacitycenter.com']
1482,Please visit our web site at:www.afterhoursnetwork.com Still Only $7.00 !!,['www.afterhoursnetwork.com']
1483,Visit www.cato-university.org for the schedules and registration information.,['www.cato-university.org']
1484,Buy at http://shopping.yahoo.com or bid at http://auctions.yahoo.com,"['http://shopping.yahoo.com', 'http://auctions.yahoo.com']"
1485,Finance(http://finance.yahoo.com) brings all of your personal finance information together.,['http://finance.yahoo.com)']
1486,Click on the following link to view the full article <http://www.cbiglobalenergy.com/pb207/todays2.pdf ......,['http://www.cbiglobalenergy.com/pb207/todays2.pdf']
1487,More information on Western Frontier is also available on the Internet at <http://westernfrontier.williams.com .,['http://westernfrontier.williams.com']
1488,My job this summer is to research the Indian tech market for an investment bank (www.broadview.com) .,['www.broadview.com)']
1489,Pertamina Bidding for Devon Indonesia Assets <http://www.rigzone.com/news!,['http://www.rigzone.com/news!']
1490,Auctions <http://rd.yahoo.com/mail_us/tag/?http://auctions.yahoo.com Great stuff seeking new owners!,['http://rd.yahoo.com/mail_us/tag/?http://auctions.yahoo.com']
1491,"See "" Organic <http://news.excite.com/news/pr/010917/wa-organic-consumers Consumers Protest Starbucks.""",['http://news.excite.com/news/pr/010917/wa-organic-consumers']
1492,Scott _________________________________________________________________ Get your FREE download of MSN Explorer at http://explorer.msn.com,['http://explorer.msn.com']
1493,http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6 6 (4 oz.),['http://offer.omahasteaks.com/cgi-bin4/flo?y=eN2U0BdpkJ0GXF0d3D0A6']
1494,"See "" French <http://sg.news.yahoo.com/010607/8/tbvl.html Prison Workers Clash With Police.""",['http://sg.news.yahoo.com/010607/8/tbvl.html']
1495,The correct URL is http://www.summa-tech.com.,['http://www.summa-tech.com.']
1496,"I went to http://guitarchasers.com/bullropeord.html, and saw the picture.","['http://guitarchasers.com/bullropeord.html,']"
1497,Click to www.Techxans.org Applied Computer Research ( Major Corporate Sponsor ) Increase Your Sales And Marketing Assets!,['www.Techxans.org']
1498,http://go2.travelocity.com/Click?q=86-8fO1QCJeJizVBsA1jaZl_dfh Traveler Reviews Where do travelers like to stay when they visit the Big Easy?,['http://go2.travelocity.com/Click?q=86-8fO1QCJeJizVBsA1jaZl_dfh']
1499,Information also may be obtained from the Commission's web page at www.ferc.fed.us.,['www.ferc.fed.us.']
1500,<http://www.rigzone.com/images/spacer.gif Last 7 Days Top Stories <http://www.rigzone.com/images/email/title_Corner.gif !,"['http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/email/title_Corner.gif']"
1501,(http://my.yahoo.com) or Yahoo!,['http://my.yahoo.com)']
1502,http://www.nuasis.com Wayport Names CFO and Marketing VP mail?,['http://www.nuasis.com']
1503,During the feedback phase you will need to access PEP at http://pep.corp.enron.com to suggest reviewers who can provide feedback on your performance.,['http://pep.corp.enron.com']
1504,Purchase these fares at www.airtran.com and save an additional $5 each way!,['www.airtran.com']
1505,You can read it at www.houstonpress.com .,['www.houstonpress.com']
1506,Log on to Florida's official visitor Website at www.toc.flausa.com for Hot Vacation Deals.,['www.toc.flausa.com']
1507,The site is located at http://cr.enron.com/unitedway.,['http://cr.enron.com/unitedway.']
1508,"See "" Works <http://www.bundesarbeitsgericht.de/ Council Ruling.""",['http://www.bundesarbeitsgericht.de/']
1509,http://go2.travelocity.com/Click?q=03-13a3I3rIzABJoMlgKf4GLPgMYdRR The Air Canada Spring & Summer Seat Sale is on Now Air Canada is announcing their Spring and Summer Seat Sale.,['http://go2.travelocity.com/Click?q=03-13a3I3rIzABJoMlgKf4GLPgMYdRR']
1510,Sure -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
1511,You may review/modify this list of reviewers by logging on to PEP at http://pep.corp.enron.com and going to Supervisor Services.,['http://pep.corp.enron.com']
1512,Please tell all he lost.... http://www.algorelost.com/,['http://www.algorelost.com/']
1513,http://www.poindextersystems.com SideStep Adds Jung Shin as VP of Eng.,['http://www.poindextersystems.com']
1514,<http://bae.ecards.hallmark.com/Images/postholiday_email2.gif,['http://bae.ecards.hallmark.com/Images/postholiday_email2.gif']
1515,Click here: http://enews.buy.com/cgi-bin5/flo?y=eE3l0BC8et0Blu04pH0Am All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eE3l0BC8et0Blu04pH0Am']
1516,http://www.noetix.com OneNest Adds David Wineberg as VP of Sales and Marketing mail?,['http://www.noetix.com']
1517,www.wellnessjunction.com -- This website has been developed by Health Resources Publishing and provides targeted information on trends in wellness and health promotion.,['www.wellnessjunction.com']
1518,http://cdw01.cdnow.com/Click?q=1a-y6dkIlXVbt8G6AqZ9I61uFEF Deck the Halls With Holiday Music!,['http://cdw01.cdnow.com/Click?q=1a-y6dkIlXVbt8G6AqZ9I61uFEF']
